user_id,item_id,rating_type,score,timestamp
59264,2792,20,,1505673717.503126
59264,3750,20,,1505673717.507497
59264,3748,20,,1505673717.5128038
59264,1034,20,,1505673717.5311134
59264,3787,20,,1505673717.537306
59264,1907,20,,1505673717.547007
59264,3741,20,,1505673717.566433
59264,2484,20,,1505673717.588455
59264,1033,20,,1505673717.601466
59264,262,20,,1505673717.615829
59264,2602,20,,1505673717.646369
59264,2484,20,,1505673717.6713474
59264,3130,20,,1505673717.735095
59264,323,20,,1505673717.779006
59264,3645,20,,1505673717.916883
59264,3750,20,,1505673717.932985
59264,239,20,,1505673717.9985259
59264,239,20,,1505673718.0660849
59264,3750,20,,1505673718.081134
59264,2792,20,,1505673718.125227
17579,3059,20,,1505673730.228225
17579,2053,20,,1505673730.262582
17579,1344,20,,1505673730.272414
17579,344,20,,1505673730.286482
17579,344,20,,1505673730.311173
17579,344,20,,1505673730.314759
17579,344,20,,1505673730.3248491
17579,1344,20,,1505673730.37149
26,2727,20,,1505673738.938391
4495,3549,20,,1505673746.745842
4495,3914,20,,1505673746.773136
59264,2445,20,,1505673749.1406698
59264,2445,20,,1505673749.165615
59264,3512,20,,1505673749.17013
59264,3858,20,,1505673749.244966
59264,3948,20,,1505673749.276795
59264,3503,20,,1505673749.2991712
59264,3922,20,,1505673749.307167
59264,3914,20,,1505673749.312699
17579,3815,20,,1505673752.790995
17579,1425,20,,1505673752.818436
17579,1507,20,,1505673752.821112
17579,1424,20,,1505673752.8314462
17579,822,20,,1505673757.0765948
17579,3024,20,,1505673757.099351
26,3948,20,,1505673767.286661
26,2727,20,,1505673767.288678
136,3503,20,,1505673767.569285
26,2727,20,,1505673768.904058
26,2727,20,,1505673768.955379
26,3914,20,,1505673768.967454
26,3944,20,,1505673769.872501
26,2013,20,,1505673769.876408
26,3892,20,,1505673769.881525
26,3871,20,,1505673769.897198
26,3897,20,,1505673769.903198
26,3911,20,,1505673769.907088
26,2111,20,,1505673769.95466
26,2729,20,,1505673770.473435
26,3876,20,,1505673770.912757
26,3503,20,,1505673771.0476599
26,3300,20,,1505673771.058799
26,3503,20,,1505673771.064431
4495,3933,20,,1505673771.917986
4495,3937,20,,1505673771.924808
4495,3947,20,,1505673771.938387
4495,3503,20,,1505673771.9406939
26,3503,20,,1505673772.0315099
26,2727,20,,1505673772.359377
26,3938,20,,1505673772.945041
26,3930,20,,1505673772.949263
26,3092,20,,1505673772.954397
26,3944,20,,1505673773.265415
26,3461,20,,1505673773.294144
26,3949,20,,1505673773.300508
26,3949,20,,1505673773.315604
26,3949,20,,1505673773.320953
26,561,20,,1505673774.021018
26,561,20,,1505673774.023377
26,579,20,,1505673774.031533
26,579,20,,1505673774.034674
26,588,20,,1505673774.038137
26,588,20,,1505673774.042708
26,3943,20,,1505673774.049057
26,598,20,,1505673774.050064
26,3944,20,,1505673774.053906
26,598,20,,1505673774.055817
26,600,20,,1505673774.059351
26,600,20,,1505673774.067516
26,601,20,,1505673774.0711038
26,601,20,,1505673774.076344
26,602,20,,1505673774.081928
26,602,20,,1505673774.085648
26,613,20,,1505673774.090144
26,3941,20,,1505673774.099248
26,613,20,,1505673774.101407
26,640,20,,1505673774.1048481
26,640,20,,1505673774.109257
26,660,20,,1505673774.11119
26,660,20,,1505673774.1151118
26,662,20,,1505673774.116937
26,662,20,,1505673774.120148
26,663,20,,1505673774.123978
26,663,20,,1505673774.125791
26,669,20,,1505673774.129513
26,3941,20,,1505673774.131362
26,669,20,,1505673774.133568
26,682,20,,1505673774.137054
26,682,20,,1505673774.141617
26,686,20,,1505673774.143507
26,686,20,,1505673774.145531
26,693,20,,1505673774.147505
26,693,20,,1505673774.149416
26,700,20,,1505673774.151327
26,700,20,,1505673774.153359
26,719,20,,1505673774.1553268
26,719,20,,1505673774.157416
26,733,20,,1505673774.1606472
26,733,20,,1505673774.162616
26,755,20,,1505673774.163616
26,758,20,,1505673774.166517
26,759,20,,1505673774.1719902
26,759,20,,1505673774.175733
26,767,20,,1505673774.178402
26,767,20,,1505673774.180635
26,773,20,,1505673774.1835089
26,773,20,,1505673774.187297
26,775,20,,1505673774.189085
26,775,20,,1505673774.190925
26,779,20,,1505673774.194085
26,779,20,,1505673774.196045
26,1683,20,,1505673774.197966
26,1683,20,,1505673774.2010472
26,168,20,,1505673774.202987
26,2232,20,,1505673774.205058
26,2232,20,,1505673774.210963
26,2232,20,,1505673774.213268
26,3073,20,,1505673774.2150948
26,3073,20,,1505673774.242484
26,3277,20,,1505673774.247153
26,3858,20,,1505673774.283673
26,624,20,,1505673784.530819
26,626,20,,1505673784.5336714
26,694,20,,1505673784.5465539
26,842,20,,1505673784.582625
26,933,20,,1505673784.584588
26,973,20,,1505673784.592943
26,992,20,,1505673784.600271
26,1048,20,,1505673784.603532
26,1055,20,,1505673784.608025
26,1069,20,,1505673784.609969
26,1069,20,,1505673784.625628
26,1076,20,,1505673784.6325462
26,1081,20,,1505673784.640302
26,1081,20,,1505673784.644921
26,3785,20,,1505673784.646755
26,1331,20,,1505673784.6552901
26,1398,20,,1505673784.66564
26,1538,20,,1505673784.66765
26,3785,20,,1505673784.67531
26,1567,20,,1505673784.679722
26,1593,20,,1505673784.685452
26,1788,20,,1505673784.691583
26,1936,20,,1505673784.711599
26,1936,20,,1505673784.713578
26,1946,20,,1505673784.715514
26,1946,20,,1505673784.717417
26,1946,20,,1505673784.7288651
26,1995,20,,1505673784.732787
26,1995,20,,1505673784.734733
26,1996,20,,1505673784.736741
26,1995,20,,1505673784.743393
26,1996,20,,1505673784.744465
26,1996,20,,1505673784.7484212
26,1999,20,,1505673784.751306
26,2003,20,,1505673784.7552106
26,2003,20,,1505673784.757224
26,2028,20,,1505673784.762149
26,2028,20,,1505673784.765224
26,1999,20,,1505673784.767232
26,2003,20,,1505673784.7745929
26,2028,20,,1505673784.784205
26,2210,20,,1505673784.792427
26,2230,20,,1505673784.794367
26,2286,20,,1505673784.807456
26,2358,20,,1505673784.814748
26,2365,20,,1505673784.824232
26,2429,20,,1505673784.831223
26,2442,20,,1505673784.833294
26,2448,20,,1505673784.835206
26,2451,20,,1505673784.842052
26,2451,20,,1505673784.861063
26,2485,20,,1505673784.8704321
26,2526,20,,1505673784.8753526
26,2546,20,,1505673784.879239
26,2547,20,,1505673784.885015
26,2548,20,,1505673784.890934
26,2598,20,,1505673784.892975
26,2603,20,,1505673784.902416
26,2628,20,,1505673784.908444
26,2630,20,,1505673784.919698
26,2630,20,,1505673784.927461
26,2634,20,,1505673784.93411
26,2702,20,,1505673784.940005
26,2739,20,,1505673784.94683
26,2748,20,,1505673784.947814
26,2800,20,,1505673784.958615
26,2813,20,,1505673784.9664214
26,2814,20,,1505673784.976029
26,3912,20,,1505673784.980982
26,2835,20,,1505673784.983007
26,2898,20,,1505673784.999294
26,2928,20,,1505673785.014496
26,2938,20,,1505673785.024154
26,2969,20,,1505673785.030924
26,2984,20,,1505673785.038802
26,3040,20,,1505673785.0526712
26,3043,20,,1505673785.0565212
26,3058,20,,1505673785.062312
26,3063,20,,1505673785.066541
26,3064,20,,1505673785.0731714
26,3068,20,,1505673785.080897
26,3073,20,,1505673785.090542
26,3073,20,,1505673785.099335
26,3075,20,,1505673785.1101286
26,3132,20,,1505673785.115914
26,3912,20,,1505673785.126411
26,3160,20,,1505673785.135682
26,3165,20,,1505673785.148103
26,3221,20,,1505673785.150197
26,3165,20,,1505673785.1522882
26,3221,20,,1505673785.154254
26,3245,20,,1505673785.160074
26,3250,20,,1505673785.173897
26,3265,20,,1505673785.184601
26,3280,20,,1505673785.197466
26,3912,20,,1505673785.2011971
26,3301,20,,1505673785.2055151
26,3462,20,,1505673785.211358
26,3465,20,,1505673785.220294
26,3490,20,,1505673785.23096
26,3571,20,,1505673785.23979
26,3583,20,,1505673785.245091
26,3571,20,,1505673785.2470381
26,3583,20,,1505673785.253092
26,3616,20,,1505673785.2609382
26,3618,20,,1505673785.264703
26,3618,20,,1505673785.268461
26,3622,20,,1505673785.272382
26,3665,20,,1505673785.286714
26,3705,20,,1505673785.290241
26,3708,20,,1505673785.2960632
26,3725,20,,1505673785.303101
26,1899,20,,1505673785.33915
26,3799,20,,1505673785.350558
26,3839,20,,1505673785.357403
26,3851,20,,1505673785.368584
26,3912,20,,1505673785.4459689
26,3910,20,,1505673785.4503438
26,3912,20,,1505673785.477425
26,3948,20,,1505673785.479444
26,3920,20,,1505673785.641583
26,2660,20,,1505673786.00629
26,3930,20,,1505673786.0085301
26,3907,20,,1505673786.015309
26,391,20,,1505673786.030348
26,3914,20,,1505673786.06573
26,3503,20,,1505673786.076715
26,3914,20,,1505673786.390806
26,391,20,,1505673786.408514
26,3503,20,,1505673786.653744
26,3503,20,,1505673786.661578
26,3911,20,,1505673786.82981
26,3911,20,,1505673786.894156
26,3503,20,,1505673786.897949
26,3912,20,,1505673786.913987
26,3912,20,,1505673786.91588
26,3912,20,,1505673786.932933
26,3912,20,,1505673787.252976
26,3912,20,,1505673787.2574039
26,3912,20,,1505673787.276823
26,2727,20,,1505673787.319782
26,3463,20,,1505673787.3331401
26,2727,20,,1505673787.343726
26,3503,20,,1505673787.349864
26,3949,20,,1505673787.356256
26,3915,20,,1505673787.432781
26,3918,20,,1505673787.474731
26,3918,20,,1505673787.480345
26,3918,20,,1505673787.4931939
26,3921,20,,1505673787.522751
26,1899,20,,1505673787.527484
26,3907,20,,1505673787.961013
26,2059,20,,1505673788.063477
26,3938,20,,1505673788.244926
26,3938,20,,1505673788.252934
26,3938,20,,1505673788.302267
26,3938,20,,1505673788.311079
26,3938,20,,1505673788.3128474
26,3938,20,,1505673788.316349
26,3938,20,,1505673788.318097
26,3938,20,,1505673788.324343
26,3938,20,,1505673788.32871
26,3938,20,,1505673788.331373
26,3938,20,,1505673788.335767
26,3938,20,,1505673788.345992
26,3943,20,,1505673788.3495948
26,3943,20,,1505673788.351379
26,3943,20,,1505673788.3914962
26,3943,20,,1505673788.396763
26,3943,20,,1505673788.402923
26,3944,20,,1505673788.412914
26,3944,20,,1505673788.4164839
26,3949,20,,1505673788.458725
26,403,20,,1505673788.4631698
26,3949,20,,1505673788.466696
26,3949,20,,1505673788.468508
26,3949,20,,1505673788.47743
26,1528,20,,1505673788.479191
26,3784,20,,1505673789.34195
26,1449,20,,1505673789.4069786
26,3885,20,,1505673789.4424741
26,3874,20,,1505673789.618425
26,2729,20,,1505673789.621448
26,3784,20,,1505673789.624161
26,1572,20,,1505673789.665361
26,1572,20,,1505673789.666235
26,3784,20,,1505673789.8002028
26,3784,20,,1505673789.807764
26,2680,20,,1505673789.814902
26,3784,20,,1505673789.8276439
26,1449,20,,1505673790.037348
26,3785,20,,1505673790.041373
26,3785,20,,1505673790.25522
26,3785,20,,1505673790.284569
26,3785,20,,1505673790.32728
26,2727,20,,1505673790.338444
26,3926,20,,1505673790.5900571
26,3926,20,,1505673790.662502
26,3930,20,,1505673790.682624
26,3933,20,,1505673790.7602599
26,2680,20,,1505673790.779757
26,3933,20,,1505673790.782439
26,3874,20,,1505673790.786155
26,3874,20,,1505673790.790511
26,3874,20,,1505673790.8032384
26,3874,20,,1505673790.810325
26,3937,20,,1505673790.81262
26,3874,20,,1505673790.816449
26,3938,20,,1505673790.8195
26,2729,20,,1505673790.822409
26,3784,20,,1505673790.842016
26,1449,20,,1505673790.849409
26,3938,20,,1505673790.855782
26,3885,20,,1505673790.861181
26,3785,20,,1505673790.863828
26,1345,20,,1505673790.8728461
26,2686,20,,1505673790.8848062
26,1899,20,,1505673790.889716
26,3858,20,,1505673790.904575
26,3858,20,,1505673790.977128
26,3939,20,,1505673791.007499
26,3943,20,,1505673791.019187
26,3944,20,,1505673791.026609
26,3461,20,,1505673791.059485
26,3946,20,,1505673791.068733
26,3947,20,,1505673791.070673
26,3947,20,,1505673791.086227
26,3949,20,,1505673791.092494
26,3949,20,,1505673791.111239
26,3947,20,,1505673791.205339
26,3914,20,,1505673791.2090971
26,2727,20,,1505673791.213125
26,3922,20,,1505673791.216775
26,3948,20,,1505673791.291703
26,3503,20,,1505673791.29349
26,3948,20,,1505673791.30032
26,3948,20,,1505673791.3062901
26,3948,20,,1505673791.320592
26,2727,20,,1505673791.343103
26,3503,20,,1505673791.361422
26,3858,20,,1505673791.768083
26,3858,20,,1505673791.774257
26,3858,20,,1505673791.7934859
26,3858,20,,1505673791.81775
26,3858,20,,1505673791.8294961
26,3858,20,,1505673791.848461
26,391,20,,1505673803.470391
26,391,20,,1505673803.526844
26,3949,20,,1505673804.592057
26,3885,20,,1505673804.8046286
26,2429,20,,1505673805.438414
26,3885,20,,1505673806.865266
136,3886,20,,1505673808.956805
136,3885,20,,1505673809.095485
136,1899,20,,1505673809.295085
26,3948,20,,1505673810.209236
26,3948,20,,1505673810.2110028
26,1449,20,,1505673810.2494788
26,3948,20,,1505673810.257695
26,1449,20,,1505673810.261316
26,391,20,,1505673810.264074
26,3922,20,,1505673810.2685616
26,3948,20,,1505673810.278099
26,1449,20,,1505673810.282723
26,1449,20,,1505673810.289864
136,1449,20,,1505673810.293432
136,1917,20,,1505673810.3256269
26,2680,20,,1505673810.353428
26,2680,20,,1505673810.37977
26,2680,20,,1505673810.391494
26,2680,20,,1505673810.399292
26,2680,20,,1505673810.4048429
26,2680,20,,1505673810.407909
26,2680,20,,1505673810.425735
26,2680,20,,1505673810.435261
26,3874,20,,1505673810.438062
26,3874,20,,1505673810.440078
26,3874,20,,1505673810.443967
26,1509,20,,1505673810.448313
26,2252,20,,1505673810.458515
26,2252,20,,1505673810.464214
26,1917,20,,1505673810.470852
26,1449,20,,1505673810.4764712
26,3785,20,,1505673810.48654
26,3785,20,,1505673810.4952161
26,3886,20,,1505673810.5024948
26,1899,20,,1505673810.50932
26,2729,20,,1505673810.528609
26,1899,20,,1505673810.537395
26,1899,20,,1505673810.622208
26,2666,20,,1505673810.6243699
26,1887,20,,1505673810.6812868
26,1449,20,,1505673810.773052
26,3946,20,,1505673810.886069
26,3874,20,,1505673810.889344
26,3824,20,,1505673810.8914561
26,3824,20,,1505673810.938144
26,3784,20,,1505673810.957968
26,2729,20,,1505673810.960675
26,3824,20,,1505673810.962486
26,3824,20,,1505673810.968051
26,2680,20,,1505673810.970298
26,3874,20,,1505673810.978132
26,1509,20,,1505673810.987456
26,3885,20,,1505673810.9892778
26,3784,20,,1505673810.9948368
26,3785,20,,1505673810.997731
26,3885,20,,1505673810.999525
26,3784,20,,1505673811.0013962
26,3885,20,,1505673811.005059
26,641,20,,1505673811.211332
26,641,20,,1505673811.224135
26,3936,20,,1505673811.228116
26,3936,20,,1505673811.235452
26,3936,20,,1505673811.243392
26,2729,20,,1505673811.248548
26,2729,20,,1505673811.250583
26,2729,20,,1505673811.253833
26,1928,20,,1505673811.257933
26,1928,20,,1505673811.274493
26,1899,20,,1505673811.279077
26,1899,20,,1505673811.286698
26,3886,20,,1505673811.291774
26,2252,20,,1505673811.320674
26,3909,20,,1505673812.152535
26,3914,20,,1505673812.421712
26,3461,20,,1505673814.1808732
26,3946,20,,1505673814.187661
26,3946,20,,1505673814.191066
26,3946,20,,1505673814.192987
26,3946,20,,1505673814.200795
26,3946,20,,1505673814.213403
26,3947,20,,1505673814.218741
26,3947,20,,1505673814.2248812
26,3948,20,,1505673814.2269769
4495,3798,20,,1505673814.547255
26,2429,20,,1505673814.681605
26,2429,20,,1505673814.706554
4495,316,20,,1505673814.7633321
4495,3937,20,,1505673814.771508
4495,3858,20,,1505673814.7825902
136,3920,20,,1505673814.873848
26,3941,20,,1505673814.924685
136,3920,20,,1505673814.947863
136,3947,20,,1505673814.955456
26,3461,20,,1505673815.534725
26,2729,20,,1505673826.5346081
26,1899,20,,1505673826.5410519
26,2059,20,,1505673826.584389
26,3092,20,,1505673826.5963528
26,1178,20,,1505673826.601809
26,2815,20,,1505673826.603615
26,1178,20,,1505673826.606368
26,3693,20,,1505673826.612778
26,1205,20,,1505673826.614743
26,2815,20,,1505673826.623242
26,1899,20,,1505673826.630357
26,3801,20,,1505673826.661358
26,2455,20,,1505673826.665541
26,2641,20,,1505673826.667548
26,2399,20,,1505673826.669755
26,2399,20,,1505673826.6756198
26,2451,20,,1505673826.6800802
26,3801,20,,1505673826.6865811
26,3885,20,,1505673826.691239
26,2660,20,,1505673826.696658
26,3937,20,,1505673826.702427
26,3123,20,,1505673826.7096686
26,3827,20,,1505673826.7141788
26,605,20,,1505673826.723247
26,3892,20,,1505673826.730468
26,1899,20,,1505673826.7431688
26,3918,20,,1505673826.7561214
26,391,20,,1505673826.917408
26,3463,20,,1505673827.209904
26,3922,20,,1505673829.384667
26,3943,20,,1505673830.18607
26,3943,20,,1505673830.189635
26,3943,20,,1505673830.191403
26,3943,20,,1505673830.19695
26,3943,20,,1505673830.204258
26,3943,20,,1505673830.208214
26,3943,20,,1505673830.37291
26,3934,20,,1505673830.396357
26,3934,20,,1505673830.452701
26,3914,20,,1505673830.496469
26,3933,20,,1505673830.652794
26,3463,20,,1505673831.142912
26,3858,20,,1505673831.165865
26,3923,20,,1505673840.985039
26,1345,20,,1505673841.000798
26,3933,20,,1505673841.041203
26,3936,20,,1505673841.046929
26,3092,20,,1505673841.076942
26,3937,20,,1505673841.14511
26,253,20,,1505673842.1133802
26,1928,20,,1505673842.1223679
26,253,20,,1505673842.125341
26,253,20,,1505673842.129409
26,3242,20,,1505673842.1334062
26,3242,20,,1505673842.135397
26,3241,20,,1505673851.544486
26,3241,20,,1505673851.563684
26,3311,20,,1505673851.5924714
26,3242,20,,1505673851.6021721
26,3310,20,,1505673851.6132
26,253,20,,1505673851.615148
26,3055,20,,1505673852.0045712
26,3939,20,,1505673852.023725
26,3939,20,,1505673852.034684
26,3939,20,,1505673852.085464
26,3858,20,,1505673852.106859
26,3933,20,,1505673852.323386
26,1345,20,,1505673852.365558
26,3933,20,,1505673852.67083
26,3933,20,,1505673853.186368
26,3858,20,,1505673853.233365
26,3858,20,,1505673853.2474608
26,2727,20,,1505673853.270779
26,3858,20,,1505673853.33818
26,3858,20,,1505673853.343768
2715,3231,20,,1505673875.842584
2715,3231,20,,1505673876.0294304
2715,3774,20,,1505673876.0534198
2715,2612,20,,1505673876.0831811
2715,2000,20,,1505673876.1711214
2715,2695,20,,1505673876.287087
2715,83,20,,1505673876.30374
2715,3011,20,,1505673876.4725509
2715,3722,20,,1505673876.8652642
2715,3483,20,,1505673876.880311
2715,3862,20,,1505673876.899385
2715,1344,20,,1505673876.905511
2715,3884,20,,1505673876.985659
2715,1750,20,,1505673877.019916
2715,3899,20,,1505673877.037879
2715,3911,20,,1505673877.056868
2715,2660,20,,1505673877.06574
2715,2660,20,,1505673877.0889812
2715,3892,20,,1505673877.1917331
2715,3890,20,,1505673877.213104
2715,3903,20,,1505673877.234507
2715,3914,20,,1505673877.2524462
2715,3922,20,,1505673877.258883
136,3926,20,,1505673877.568266
17579,2399,20,,1505673904.16011
17579,3930,20,,1505673904.240318
17579,3933,20,,1505673904.257866
4495,3914,20,,1505673926.0096278
17579,391,20,,1505673932.5049038
26,3922,20,,1505673932.8443859
